year_id,state,fuel_id,energy_production_gwh,year_id-2,state-2,population,gsp_$_million,energy_consumption_pj
0,VIC,0,0,12,VIC,6548040,468264,1136.2
0,VIC,0,0,11,VIC,6606149,470072,1213.3
0,VIC,0,0,10,VIC,6530852,469464,1279.5
0,VIC,0,0,9,VIC,6418168,455568,1314.1
0,VIC,0,0,8,VIC,6299798,440670,1388.1
0,VIC,0,0,7,VIC,6173172,424414,1416.9
0,VIC,0,0,6,VIC,6022322,410426,1394.4
0,VIC,0,0,5,VIC,5894917,399281,1397.7
0,VIC,0,0,4,VIC,5772669,391361,1429.3
0,VIC,0,0,3,VIC,5651091,387684,1464.4
0,VIC,0,0,2,VIC,5537817,378616,1455.7
0,VIC,0,0,1,VIC,5461101,367948,1433.5
0,VIC,0,0,0,VIC,5371934,364430,1428.4
0,NSW,0,67650.3,12,NSW,8547373,677009,1402.4
0,NSW,0,67650.3,11,NSW,8544949,666775,1477.8
0,NSW,0,67650.3,10,NSW,8475582,668743,1555.6
0,NSW,0,67650.3,9,NSW,8375720,652122,1564.7
0,NSW,0,67650.3,8,NSW,8267695,637023,1533
0,NSW,0,67650.3,7,NSW,8135962,620416,1524.3
0,NSW,0,67650.3,6,NSW,8011981,598195,1478.8
0,NSW,0,67650.3,5,NSW,7897152,582250,1526.5
0,NSW,0,67650.3,4,NSW,7787289,570117,1568.4
0,NSW,0,67650.3,3,NSW,7680783,557491,1621.3
0,NSW,0,67650.3,2,NSW,7586514,543726,1668
0,NSW,0,67650.3,1,NSW,7506058,532452,1645.3
0,NSW,0,67650.3,0,NSW,7408540,523607,1593.5
0,QLD,0,50882.2,12,QLD,5217653,368977,1445.2
0,QLD,0,50882.2,11,QLD,5175003,361709,1478.7
0,QLD,0,50882.2,10,QLD,5094718,363975,1520.2
0,QLD,0,50882.2,9,QLD,5010502,360646,1547.8
0,QLD,0,50882.2,8,QLD,4928374,347445,1531.9
0,QLD,0,50882.2,7,QLD,4845152,338839,1464.6
0,QLD,0,50882.2,6,QLD,4777692,330946,1436.1
0,QLD,0,50882.2,5,QLD,4719653,328237,1338.9
0,QLD,0,50882.2,4,QLD,4652824,320969,1334.8
0,QLD,0,50882.2,3,QLD,4568687,312040,1314.8
0,QLD,0,50882.2,2,QLD,4476778,294831,1249.6
0,QLD,0,50882.2,1,QLD,4404744,292181,1294.4
0,QLD,0,50882.2,0,QLD,4328771,286209,1345.7
0,WA,0,8738,12,WA,2749864,320653,1246.5
0,WA,0,8738,11,WA,2718400,312478,1268.1
0,WA,0,8738,10,WA,2663795,309245,1264.7
0,WA,0,8738,9,WA,2621052,304445,1209.9
0,WA,0,8738,8,WA,2587577,297375,1177
0,WA,0,8738,7,WA,2555978,300590,1123.9
0,WA,0,8738,6,WA,2540672,297620,1045.4
0,WA,0,8738,5,WA,2517608,291130,1066.6
0,WA,0,8738,4,WA,2486944,275222,1019.5
0,WA,0,8738,3,WA,2425507,259517,982.2
0,WA,0,8738,2,WA,2353409,239627,980.4
0,WA,0,8738,1,WA,2290845,228873,905.9
0,WA,0,8738,0,WA,2240250,216002,917.4
0,SA,0,0,12,SA,1803192,114921,311.2
0,SA,0,0,11,SA,1793547,110652,319.5
0,SA,0,0,10,SA,1770048,111793,326.9
0,SA,0,0,9,SA,1748010,110504,334.6
0,SA,0,0,8,SA,1729608,108185,287.4
0,SA,0,0,7,SA,1712843,106275,316.4
0,SA,0,0,6,SA,1700668,105656,356.9
0,SA,0,0,5,SA,1686945,104530,337.1
0,SA,0,0,4,SA,1671488,104385,356.3
0,SA,0,0,3,SA,1656725,103611,307.7
0,SA,0,0,2,SA,1639614,102564,342.8
0,SA,0,0,1,SA,1627322,100302,343.7
0,SA,0,0,0,SA,1608902,98259,357.2
0,TAS,0,0,12,TAS,567909,34083,103
0,TAS,0,0,11,TAS,563507,32840,100.1
0,TAS,0,0,10,TAS,552310,32647,108.2
0,TAS,0,0,9,TAS,540112,31557,110.5
0,TAS,0,0,8,TAS,528324,30594,107.5
0,TAS,0,0,7,TAS,517514,30276,107.1
0,TAS,0,0,6,TAS,515117,29710,104.9
0,TAS,0,0,5,TAS,513621,29368,108
0,TAS,0,0,4,TAS,512231,28999,112.3
0,TAS,0,0,3,TAS,511724,29156,107
0,TAS,0,0,2,TAS,511483,28590,113.8
0,TAS,0,0,1,TAS,508847,27905,113.7
0,TAS,0,0,0,TAS,504353,27684,113.8
0,NT,0,0,12,NT,249200,26181,145.1
0,NT,0,0,11,NT,248943,26339,146.5
0,NT,0,0,10,NT,248153,24849,133
0,NT,0,0,9,NT,248363,25125,90.2
0,NT,0,0,8,NT,248161,24653,83.3
0,NT,0,0,7,NT,245678,24286,83.9
0,NT,0,0,6,NT,244692,23796,84
0,NT,0,0,5,NT,242894,23490,99.1
0,NT,0,0,4,NT,241722,23197,100.2
0,NT,0,0,3,NT,235915,21698,98.2
0,NT,0,0,2,NT,231292,20852,99.8
0,NT,0,0,1,NT,229778,20250,94.2
0,NT,0,0,0,NT,226027,20356,95
0,VIC,1,52094,12,VIC,6548040,468264,1136.2
0,VIC,1,52094,11,VIC,6606149,470072,1213.3
0,VIC,1,52094,10,VIC,6530852,469464,1279.5
0,VIC,1,52094,9,VIC,6418168,455568,1314.1
0,VIC,1,52094,8,VIC,6299798,440670,1388.1
0,VIC,1,52094,7,VIC,6173172,424414,1416.9
0,VIC,1,52094,6,VIC,6022322,410426,1394.4
0,VIC,1,52094,5,VIC,5894917,399281,1397.7
0,VIC,1,52094,4,VIC,5772669,391361,1429.3
0,VIC,1,52094,3,VIC,5651091,387684,1464.4
0,VIC,1,52094,2,VIC,5537817,378616,1455.7
0,VIC,1,52094,1,VIC,5461101,367948,1433.5
0,VIC,1,52094,0,VIC,5371934,364430,1428.4
0,NSW,1,0,12,NSW,8547373,677009,1402.4
0,NSW,1,0,11,NSW,8544949,666775,1477.8
0,NSW,1,0,10,NSW,8475582,668743,1555.6
0,NSW,1,0,9,NSW,8375720,652122,1564.7
0,NSW,1,0,8,NSW,8267695,637023,1533
0,NSW,1,0,7,NSW,8135962,620416,1524.3
0,NSW,1,0,6,NSW,8011981,598195,1478.8
0,NSW,1,0,5,NSW,7897152,582250,1526.5
0,NSW,1,0,4,NSW,7787289,570117,1568.4
0,NSW,1,0,3,NSW,7680783,557491,1621.3
0,NSW,1,0,2,NSW,7586514,543726,1668
0,NSW,1,0,1,NSW,7506058,532452,1645.3
0,NSW,1,0,0,NSW,7408540,523607,1593.5
0,QLD,1,0,12,QLD,5217653,368977,1445.2
0,QLD,1,0,11,QLD,5175003,361709,1478.7
0,QLD,1,0,10,QLD,5094718,363975,1520.2
0,QLD,1,0,9,QLD,5010502,360646,1547.8
0,QLD,1,0,8,QLD,4928374,347445,1531.9
0,QLD,1,0,7,QLD,4845152,338839,1464.6
0,QLD,1,0,6,QLD,4777692,330946,1436.1
0,QLD,1,0,5,QLD,4719653,328237,1338.9
0,QLD,1,0,4,QLD,4652824,320969,1334.8
0,QLD,1,0,3,QLD,4568687,312040,1314.8
0,QLD,1,0,2,QLD,4476778,294831,1249.6
0,QLD,1,0,1,QLD,4404744,292181,1294.4
0,QLD,1,0,0,QLD,4328771,286209,1345.7
0,WA,1,0,12,WA,2749864,320653,1246.5
0,WA,1,0,11,WA,2718400,312478,1268.1
0,WA,1,0,10,WA,2663795,309245,1264.7
0,WA,1,0,9,WA,2621052,304445,1209.9
0,WA,1,0,8,WA,2587577,297375,1177
0,WA,1,0,7,WA,2555978,300590,1123.9
0,WA,1,0,6,WA,2540672,297620,1045.4
0,WA,1,0,5,WA,2517608,291130,1066.6
0,WA,1,0,4,WA,2486944,275222,1019.5
0,WA,1,0,3,WA,2425507,259517,982.2
0,WA,1,0,2,WA,2353409,239627,980.4
0,WA,1,0,1,WA,2290845,228873,905.9
0,WA,1,0,0,WA,2240250,216002,917.4
0,SA,1,4887.4,12,SA,1803192,114921,311.2
0,SA,1,4887.4,11,SA,1793547,110652,319.5
0,SA,1,4887.4,10,SA,1770048,111793,326.9
0,SA,1,4887.4,9,SA,1748010,110504,334.6
0,SA,1,4887.4,8,SA,1729608,108185,287.4
0,SA,1,4887.4,7,SA,1712843,106275,316.4
0,SA,1,4887.4,6,SA,1700668,105656,356.9
0,SA,1,4887.4,5,SA,1686945,104530,337.1
0,SA,1,4887.4,4,SA,1671488,104385,356.3
0,SA,1,4887.4,3,SA,1656725,103611,307.7
0,SA,1,4887.4,2,SA,1639614,102564,342.8
0,SA,1,4887.4,1,SA,1627322,100302,343.7
0,SA,1,4887.4,0,SA,1608902,98259,357.2
0,TAS,1,0,12,TAS,567909,34083,103
0,TAS,1,0,11,TAS,563507,32840,100.1
0,TAS,1,0,10,TAS,552310,32647,108.2
0,TAS,1,0,9,TAS,540112,31557,110.5
0,TAS,1,0,8,TAS,528324,30594,107.5
0,TAS,1,0,7,TAS,517514,30276,107.1
0,TAS,1,0,6,TAS,515117,29710,104.9
0,TAS,1,0,5,TAS,513621,29368,108
0,TAS,1,0,4,TAS,512231,28999,112.3
0,TAS,1,0,3,TAS,511724,29156,107
0,TAS,1,0,2,TAS,511483,28590,113.8
0,TAS,1,0,1,TAS,508847,27905,113.7
0,TAS,1,0,0,TAS,504353,27684,113.8
0,NT,1,0,12,NT,249200,26181,145.1
0,NT,1,0,11,NT,248943,26339,146.5
0,NT,1,0,10,NT,248153,24849,133
0,NT,1,0,9,NT,248363,25125,90.2
0,NT,1,0,8,NT,248161,24653,83.3
0,NT,1,0,7,NT,245678,24286,83.9
0,NT,1,0,6,NT,244692,23796,84
0,NT,1,0,5,NT,242894,23490,99.1
0,NT,1,0,4,NT,241722,23197,100.2
0,NT,1,0,3,NT,235915,21698,98.2
0,NT,1,0,2,NT,231292,20852,99.8
0,NT,1,0,1,NT,229778,20250,94.2
0,NT,1,0,0,NT,226027,20356,95
0,VIC,2,1451.9,12,VIC,6548040,468264,1136.2
0,VIC,2,1451.9,11,VIC,6606149,470072,1213.3
0,VIC,2,1451.9,10,VIC,6530852,469464,1279.5
0,VIC,2,1451.9,9,VIC,6418168,455568,1314.1
0,VIC,2,1451.9,8,VIC,6299798,440670,1388.1
0,VIC,2,1451.9,7,VIC,6173172,424414,1416.9
0,VIC,2,1451.9,6,VIC,6022322,410426,1394.4
0,VIC,2,1451.9,5,VIC,5894917,399281,1397.7
0,VIC,2,1451.9,4,VIC,5772669,391361,1429.3
0,VIC,2,1451.9,3,VIC,5651091,387684,1464.4
0,VIC,2,1451.9,2,VIC,5537817,378616,1455.7
0,VIC,2,1451.9,1,VIC,5461101,367948,1433.5
0,VIC,2,1451.9,0,VIC,5371934,364430,1428.4
0,NSW,2,2445.1,12,NSW,8547373,677009,1402.4
0,NSW,2,2445.1,11,NSW,8544949,666775,1477.8
0,NSW,2,2445.1,10,NSW,8475582,668743,1555.6
0,NSW,2,2445.1,9,NSW,8375720,652122,1564.7
0,NSW,2,2445.1,8,NSW,8267695,637023,1533
0,NSW,2,2445.1,7,NSW,8135962,620416,1524.3
0,NSW,2,2445.1,6,NSW,8011981,598195,1478.8
0,NSW,2,2445.1,5,NSW,7897152,582250,1526.5
0,NSW,2,2445.1,4,NSW,7787289,570117,1568.4
0,NSW,2,2445.1,3,NSW,7680783,557491,1621.3
0,NSW,2,2445.1,2,NSW,7586514,543726,1668
0,NSW,2,2445.1,1,NSW,7506058,532452,1645.3
0,NSW,2,2445.1,0,NSW,7408540,523607,1593.5
0,QLD,2,9257.2,12,QLD,5217653,368977,1445.2
0,QLD,2,9257.2,11,QLD,5175003,361709,1478.7
0,QLD,2,9257.2,10,QLD,5094718,363975,1520.2
0,QLD,2,9257.2,9,QLD,5010502,360646,1547.8
0,QLD,2,9257.2,8,QLD,4928374,347445,1531.9
0,QLD,2,9257.2,7,QLD,4845152,338839,1464.6
0,QLD,2,9257.2,6,QLD,4777692,330946,1436.1
0,QLD,2,9257.2,5,QLD,4719653,328237,1338.9
0,QLD,2,9257.2,4,QLD,4652824,320969,1334.8
0,QLD,2,9257.2,3,QLD,4568687,312040,1314.8
0,QLD,2,9257.2,2,QLD,4476778,294831,1249.6
0,QLD,2,9257.2,1,QLD,4404744,292181,1294.4
0,QLD,2,9257.2,0,QLD,4328771,286209,1345.7
0,WA,2,14556.1,12,WA,2749864,320653,1246.5
0,WA,2,14556.1,11,WA,2718400,312478,1268.1
0,WA,2,14556.1,10,WA,2663795,309245,1264.7
0,WA,2,14556.1,9,WA,2621052,304445,1209.9
0,WA,2,14556.1,8,WA,2587577,297375,1177
0,WA,2,14556.1,7,WA,2555978,300590,1123.9
0,WA,2,14556.1,6,WA,2540672,297620,1045.4
0,WA,2,14556.1,5,WA,2517608,291130,1066.6
0,WA,2,14556.1,4,WA,2486944,275222,1019.5
0,WA,2,14556.1,3,WA,2425507,259517,982.2
0,WA,2,14556.1,2,WA,2353409,239627,980.4
0,WA,2,14556.1,1,WA,2290845,228873,905.9
0,WA,2,14556.1,0,WA,2240250,216002,917.4
0,SA,2,7371.4,12,SA,1803192,114921,311.2
0,SA,2,7371.4,11,SA,1793547,110652,319.5
0,SA,2,7371.4,10,SA,1770048,111793,326.9
0,SA,2,7371.4,9,SA,1748010,110504,334.6
0,SA,2,7371.4,8,SA,1729608,108185,287.4
0,SA,2,7371.4,7,SA,1712843,106275,316.4
0,SA,2,7371.4,6,SA,1700668,105656,356.9
0,SA,2,7371.4,5,SA,1686945,104530,337.1
0,SA,2,7371.4,4,SA,1671488,104385,356.3
0,SA,2,7371.4,3,SA,1656725,103611,307.7
0,SA,2,7371.4,2,SA,1639614,102564,342.8
0,SA,2,7371.4,1,SA,1627322,100302,343.7
0,SA,2,7371.4,0,SA,1608902,98259,357.2
0,TAS,2,705.3,12,TAS,567909,34083,103
0,TAS,2,705.3,11,TAS,563507,32840,100.1
0,TAS,2,705.3,10,TAS,552310,32647,108.2
0,TAS,2,705.3,9,TAS,540112,31557,110.5
0,TAS,2,705.3,8,TAS,528324,30594,107.5
0,TAS,2,705.3,7,TAS,517514,30276,107.1
0,TAS,2,705.3,6,TAS,515117,29710,104.9
0,TAS,2,705.3,5,TAS,513621,29368,108
0,TAS,2,705.3,4,TAS,512231,28999,112.3
0,TAS,2,705.3,3,TAS,511724,29156,107
0,TAS,2,705.3,2,TAS,511483,28590,113.8
0,TAS,2,705.3,1,TAS,508847,27905,113.7
0,TAS,2,705.3,0,TAS,504353,27684,113.8
0,NT,2,1873.4,12,NT,249200,26181,145.1
0,NT,2,1873.4,11,NT,248943,26339,146.5
0,NT,2,1873.4,10,NT,248153,24849,133
0,NT,2,1873.4,9,NT,248363,25125,90.2
0,NT,2,1873.4,8,NT,248161,24653,83.3
0,NT,2,1873.4,7,NT,245678,24286,83.9
0,NT,2,1873.4,6,NT,244692,23796,84
0,NT,2,1873.4,5,NT,242894,23490,99.1
0,NT,2,1873.4,4,NT,241722,23197,100.2
0,NT,2,1873.4,3,NT,235915,21698,98.2
0,NT,2,1873.4,2,NT,231292,20852,99.8
0,NT,2,1873.4,1,NT,229778,20250,94.2
0,NT,2,1873.4,0,NT,226027,20356,95
0,VIC,3,20.4,12,VIC,6548040,468264,1136.2
0,VIC,3,20.4,11,VIC,6606149,470072,1213.3
0,VIC,3,20.4,10,VIC,6530852,469464,1279.5
0,VIC,3,20.4,9,VIC,6418168,455568,1314.1
0,VIC,3,20.4,8,VIC,6299798,440670,1388.1
0,VIC,3,20.4,7,VIC,6173172,424414,1416.9
0,VIC,3,20.4,6,VIC,6022322,410426,1394.4
0,VIC,3,20.4,5,VIC,5894917,399281,1397.7
0,VIC,3,20.4,4,VIC,5772669,391361,1429.3
0,VIC,3,20.4,3,VIC,5651091,387684,1464.4
0,VIC,3,20.4,2,VIC,5537817,378616,1455.7
0,VIC,3,20.4,1,VIC,5461101,367948,1433.5
0,VIC,3,20.4,0,VIC,5371934,364430,1428.4
0,NSW,3,24.7,12,NSW,8547373,677009,1402.4
0,NSW,3,24.7,11,NSW,8544949,666775,1477.8
0,NSW,3,24.7,10,NSW,8475582,668743,1555.6
0,NSW,3,24.7,9,NSW,8375720,652122,1564.7
0,NSW,3,24.7,8,NSW,8267695,637023,1533
0,NSW,3,24.7,7,NSW,8135962,620416,1524.3
0,NSW,3,24.7,6,NSW,8011981,598195,1478.8
0,NSW,3,24.7,5,NSW,7897152,582250,1526.5
0,NSW,3,24.7,4,NSW,7787289,570117,1568.4
0,NSW,3,24.7,3,NSW,7680783,557491,1621.3
0,NSW,3,24.7,2,NSW,7586514,543726,1668
0,NSW,3,24.7,1,NSW,7506058,532452,1645.3
0,NSW,3,24.7,0,NSW,7408540,523607,1593.5
0,QLD,3,711.4,12,QLD,5217653,368977,1445.2
0,QLD,3,711.4,11,QLD,5175003,361709,1478.7
0,QLD,3,711.4,10,QLD,5094718,363975,1520.2
0,QLD,3,711.4,9,QLD,5010502,360646,1547.8
0,QLD,3,711.4,8,QLD,4928374,347445,1531.9
0,QLD,3,711.4,7,QLD,4845152,338839,1464.6
0,QLD,3,711.4,6,QLD,4777692,330946,1436.1
0,QLD,3,711.4,5,QLD,4719653,328237,1338.9
0,QLD,3,711.4,4,QLD,4652824,320969,1334.8
0,QLD,3,711.4,3,QLD,4568687,312040,1314.8
0,QLD,3,711.4,2,QLD,4476778,294831,1249.6
0,QLD,3,711.4,1,QLD,4404744,292181,1294.4
0,QLD,3,711.4,0,QLD,4328771,286209,1345.7
0,WA,3,1464.4,12,WA,2749864,320653,1246.5
0,WA,3,1464.4,11,WA,2718400,312478,1268.1
0,WA,3,1464.4,10,WA,2663795,309245,1264.7
0,WA,3,1464.4,9,WA,2621052,304445,1209.9
0,WA,3,1464.4,8,WA,2587577,297375,1177
0,WA,3,1464.4,7,WA,2555978,300590,1123.9
0,WA,3,1464.4,6,WA,2540672,297620,1045.4
0,WA,3,1464.4,5,WA,2517608,291130,1066.6
0,WA,3,1464.4,4,WA,2486944,275222,1019.5
0,WA,3,1464.4,3,WA,2425507,259517,982.2
0,WA,3,1464.4,2,WA,2353409,239627,980.4
0,WA,3,1464.4,1,WA,2290845,228873,905.9
0,WA,3,1464.4,0,WA,2240250,216002,917.4
0,SA,3,63.2,12,SA,1803192,114921,311.2
0,SA,3,63.2,11,SA,1793547,110652,319.5
0,SA,3,63.2,10,SA,1770048,111793,326.9
0,SA,3,63.2,9,SA,1748010,110504,334.6
0,SA,3,63.2,8,SA,1729608,108185,287.4
0,SA,3,63.2,7,SA,1712843,106275,316.4
0,SA,3,63.2,6,SA,1700668,105656,356.9
0,SA,3,63.2,5,SA,1686945,104530,337.1
0,SA,3,63.2,4,SA,1671488,104385,356.3
0,SA,3,63.2,3,SA,1656725,103611,307.7
0,SA,3,63.2,2,SA,1639614,102564,342.8
0,SA,3,63.2,1,SA,1627322,100302,343.7
0,SA,3,63.2,0,SA,1608902,98259,357.2
0,TAS,3,64.5,12,TAS,567909,34083,103
0,TAS,3,64.5,11,TAS,563507,32840,100.1
0,TAS,3,64.5,10,TAS,552310,32647,108.2
0,TAS,3,64.5,9,TAS,540112,31557,110.5
0,TAS,3,64.5,8,TAS,528324,30594,107.5
0,TAS,3,64.5,7,TAS,517514,30276,107.1
0,TAS,3,64.5,6,TAS,515117,29710,104.9
0,TAS,3,64.5,5,TAS,513621,29368,108
0,TAS,3,64.5,4,TAS,512231,28999,112.3
0,TAS,3,64.5,3,TAS,511724,29156,107
0,TAS,3,64.5,2,TAS,511483,28590,113.8
0,TAS,3,64.5,1,TAS,508847,27905,113.7
0,TAS,3,64.5,0,TAS,504353,27684,113.8
0,NT,3,1039.3,12,NT,249200,26181,145.1
0,NT,3,1039.3,11,NT,248943,26339,146.5
0,NT,3,1039.3,10,NT,248153,24849,133
0,NT,3,1039.3,9,NT,248363,25125,90.2
0,NT,3,1039.3,8,NT,248161,24653,83.3
0,NT,3,1039.3,7,NT,245678,24286,83.9
0,NT,3,1039.3,6,NT,244692,23796,84
0,NT,3,1039.3,5,NT,242894,23490,99.1
0,NT,3,1039.3,4,NT,241722,23197,100.2
0,NT,3,1039.3,3,NT,235915,21698,98.2
0,NT,3,1039.3,2,NT,231292,20852,99.8
0,NT,3,1039.3,1,NT,229778,20250,94.2
0,NT,3,1039.3,0,NT,226027,20356,95
0,VIC,4,61.1,12,VIC,6548040,468264,1136.2
0,VIC,4,61.1,11,VIC,6606149,470072,1213.3
0,VIC,4,61.1,10,VIC,6530852,469464,1279.5
0,VIC,4,61.1,9,VIC,6418168,455568,1314.1
0,VIC,4,61.1,8,VIC,6299798,440670,1388.1
0,VIC,4,61.1,7,VIC,6173172,424414,1416.9
0,VIC,4,61.1,6,VIC,6022322,410426,1394.4
0,VIC,4,61.1,5,VIC,5894917,399281,1397.7
0,VIC,4,61.1,4,VIC,5772669,391361,1429.3
0,VIC,4,61.1,3,VIC,5651091,387684,1464.4
0,VIC,4,61.1,2,VIC,5537817,378616,1455.7
0,VIC,4,61.1,1,VIC,5461101,367948,1433.5
0,VIC,4,61.1,0,VIC,5371934,364430,1428.4
0,NSW,4,336.6,12,NSW,8547373,677009,1402.4
0,NSW,4,336.6,11,NSW,8544949,666775,1477.8
0,NSW,4,336.6,10,NSW,8475582,668743,1555.6
0,NSW,4,336.6,9,NSW,8375720,652122,1564.7
0,NSW,4,336.6,8,NSW,8267695,637023,1533
0,NSW,4,336.6,7,NSW,8135962,620416,1524.3
0,NSW,4,336.6,6,NSW,8011981,598195,1478.8
0,NSW,4,336.6,5,NSW,7897152,582250,1526.5
0,NSW,4,336.6,4,NSW,7787289,570117,1568.4
0,NSW,4,336.6,3,NSW,7680783,557491,1621.3
0,NSW,4,336.6,2,NSW,7586514,543726,1668
0,NSW,4,336.6,1,NSW,7506058,532452,1645.3
0,NSW,4,336.6,0,NSW,7408540,523607,1593.5
0,QLD,4,691.8,12,QLD,5217653,368977,1445.2
0,QLD,4,691.8,11,QLD,5175003,361709,1478.7
0,QLD,4,691.8,10,QLD,5094718,363975,1520.2
0,QLD,4,691.8,9,QLD,5010502,360646,1547.8
0,QLD,4,691.8,8,QLD,4928374,347445,1531.9
0,QLD,4,691.8,7,QLD,4845152,338839,1464.6
0,QLD,4,691.8,6,QLD,4777692,330946,1436.1
0,QLD,4,691.8,5,QLD,4719653,328237,1338.9
0,QLD,4,691.8,4,QLD,4652824,320969,1334.8
0,QLD,4,691.8,3,QLD,4568687,312040,1314.8
0,QLD,4,691.8,2,QLD,4476778,294831,1249.6
0,QLD,4,691.8,1,QLD,4404744,292181,1294.4
0,QLD,4,691.8,0,QLD,4328771,286209,1345.7
0,WA,4,2153,12,WA,2749864,320653,1246.5
0,WA,4,2153,11,WA,2718400,312478,1268.1
0,WA,4,2153,10,WA,2663795,309245,1264.7
0,WA,4,2153,9,WA,2621052,304445,1209.9
0,WA,4,2153,8,WA,2587577,297375,1177
0,WA,4,2153,7,WA,2555978,300590,1123.9
0,WA,4,2153,6,WA,2540672,297620,1045.4
0,WA,4,2153,5,WA,2517608,291130,1066.6
0,WA,4,2153,4,WA,2486944,275222,1019.5
0,WA,4,2153,3,WA,2425507,259517,982.2
0,WA,4,2153,2,WA,2353409,239627,980.4
0,WA,4,2153,1,WA,2290845,228873,905.9
0,WA,4,2153,0,WA,2240250,216002,917.4
0,SA,4,337.4,12,SA,1803192,114921,311.2
0,SA,4,337.4,11,SA,1793547,110652,319.5
0,SA,4,337.4,10,SA,1770048,111793,326.9
0,SA,4,337.4,9,SA,1748010,110504,334.6
0,SA,4,337.4,8,SA,1729608,108185,287.4
0,SA,4,337.4,7,SA,1712843,106275,316.4
0,SA,4,337.4,6,SA,1700668,105656,356.9
0,SA,4,337.4,5,SA,1686945,104530,337.1
0,SA,4,337.4,4,SA,1671488,104385,356.3
0,SA,4,337.4,3,SA,1656725,103611,307.7
0,SA,4,337.4,2,SA,1639614,102564,342.8
0,SA,4,337.4,1,SA,1627322,100302,343.7
0,SA,4,337.4,0,SA,1608902,98259,357.2
0,TAS,4,0,12,TAS,567909,34083,103
0,TAS,4,0,11,TAS,563507,32840,100.1
0,TAS,4,0,10,TAS,552310,32647,108.2
0,TAS,4,0,9,TAS,540112,31557,110.5
0,TAS,4,0,8,TAS,528324,30594,107.5
0,TAS,4,0,7,TAS,517514,30276,107.1
0,TAS,4,0,6,TAS,515117,29710,104.9
0,TAS,4,0,5,TAS,513621,29368,108
0,TAS,4,0,4,TAS,512231,28999,112.3
0,TAS,4,0,3,TAS,511724,29156,107
0,TAS,4,0,2,TAS,511483,28590,113.8
0,TAS,4,0,1,TAS,508847,27905,113.7
0,TAS,4,0,0,TAS,504353,27684,113.8
0,NT,4,0,12,NT,249200,26181,145.1
0,NT,4,0,11,NT,248943,26339,146.5
0,NT,4,0,10,NT,248153,24849,133
0,NT,4,0,9,NT,248363,25125,90.2
0,NT,4,0,8,NT,248161,24653,83.3
0,NT,4,0,7,NT,245678,24286,83.9
0,NT,4,0,6,NT,244692,23796,84
0,NT,4,0,5,NT,242894,23490,99.1
0,NT,4,0,4,NT,241722,23197,100.2
0,NT,4,0,3,NT,235915,21698,98.2
0,NT,4,0,2,NT,231292,20852,99.8
0,NT,4,0,1,NT,229778,20250,94.2
0,NT,4,0,0,NT,226027,20356,95
0,VIC,5,0,12,VIC,6548040,468264,1136.2
0,VIC,5,0,11,VIC,6606149,470072,1213.3
0,VIC,5,0,10,VIC,6530852,469464,1279.5
0,VIC,5,0,9,VIC,6418168,455568,1314.1
0,VIC,5,0,8,VIC,6299798,440670,1388.1
0,VIC,5,0,7,VIC,6173172,424414,1416.9
0,VIC,5,0,6,VIC,6022322,410426,1394.4
0,VIC,5,0,5,VIC,5894917,399281,1397.7
0,VIC,5,0,4,VIC,5772669,391361,1429.3
0,VIC,5,0,3,VIC,5651091,387684,1464.4
0,VIC,5,0,2,VIC,5537817,378616,1455.7
0,VIC,5,0,1,VIC,5461101,367948,1433.5
0,VIC,5,0,0,VIC,5371934,364430,1428.4
0,NSW,5,291.3,12,NSW,8547373,677009,1402.4
0,NSW,5,291.3,11,NSW,8544949,666775,1477.8
0,NSW,5,291.3,10,NSW,8475582,668743,1555.6
0,NSW,5,291.3,9,NSW,8375720,652122,1564.7
0,NSW,5,291.3,8,NSW,8267695,637023,1533
0,NSW,5,291.3,7,NSW,8135962,620416,1524.3
0,NSW,5,291.3,6,NSW,8011981,598195,1478.8
0,NSW,5,291.3,5,NSW,7897152,582250,1526.5
0,NSW,5,291.3,4,NSW,7787289,570117,1568.4
0,NSW,5,291.3,3,NSW,7680783,557491,1621.3
0,NSW,5,291.3,2,NSW,7586514,543726,1668
0,NSW,5,291.3,1,NSW,7506058,532452,1645.3
0,NSW,5,291.3,0,NSW,7408540,523607,1593.5
0,QLD,5,1472.1,12,QLD,5217653,368977,1445.2
0,QLD,5,1472.1,11,QLD,5175003,361709,1478.7
0,QLD,5,1472.1,10,QLD,5094718,363975,1520.2
0,QLD,5,1472.1,9,QLD,5010502,360646,1547.8
0,QLD,5,1472.1,8,QLD,4928374,347445,1531.9
0,QLD,5,1472.1,7,QLD,4845152,338839,1464.6
0,QLD,5,1472.1,6,QLD,4777692,330946,1436.1
0,QLD,5,1472.1,5,QLD,4719653,328237,1338.9
0,QLD,5,1472.1,4,QLD,4652824,320969,1334.8
0,QLD,5,1472.1,3,QLD,4568687,312040,1314.8
0,QLD,5,1472.1,2,QLD,4476778,294831,1249.6
0,QLD,5,1472.1,1,QLD,4404744,292181,1294.4
0,QLD,5,1472.1,0,QLD,4328771,286209,1345.7
0,WA,5,0,12,WA,2749864,320653,1246.5
0,WA,5,0,11,WA,2718400,312478,1268.1
0,WA,5,0,10,WA,2663795,309245,1264.7
0,WA,5,0,9,WA,2621052,304445,1209.9
0,WA,5,0,8,WA,2587577,297375,1177
